NOTIFICATION_REFERENCE,NOTIF_DATE,ORIGIN_COUNTRY_DESC,NOTIFYNG_COUNTRY_DESC,PRODUCT_NAME,PRODUCT_CATEGORY_DESC,HAZARD_CATEGORY_NAME,substance,unauthorised_flag,NOTIFICATION_CLASSIFICAT_DESC,NOTIFICATION_BASIS_DESC,RISK_DECISION_DESC,DISTRIBUTION_STATUS_DESC,NOTIF_SUBJECT
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},chlorpyrifos,True,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},cyfluthrin,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},dimethomorph,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},fenbuconazole,True,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},flusilazole,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},imidacloprid,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},lufenuron,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},prochloraz,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},propiconazole,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},teflubenzuron,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1561,2026-02-25,Egypt,Austria,Weinblätter /// grape leaves,fruits and vegetables,Spirotetramat  unauthorised substance - {pesticide residues} *** bifenthrin   - {pesticide residues} *** carbendazim  unauthorised substance - {pesticide residues} *** chlorfenapyr  unauthorised substance - {pesticide residues} *** chlorpyrifos  unauthorised substance - {pesticide residues} *** cyfluthrin   - {pesticide residues} *** dimethomorph   - {pesticide residues} *** fenbuconazole unauthorised substance - {pesticide residues} *** flusilazole   - {pesticide residues} *** imidacloprid   - {pesticide residues} *** lufenuron   - {pesticide residues} *** prochloraz   - {pesticide residues} *** propiconazole   - {pesticide residues} *** teflubenzuron   - {pesticide residues} *** thiamethoxam   - {pesticide residues},thiamethoxam,False,information notification for follow-up,official control on the market,potentially serious,no distribution from notifying country,"Unauthorised pesticides in grape leaves from Egypt, via Germany"
2026.1548,2026-02-25,Egypt,Greece,Fresh oranges,fruits and vegetables,chlorpyrifos  unauthorised substance - {pesticide residues},chlorpyrifos,True,border rejection notification,border control - consignment detained,serious,product not (yet) placed on the market,Chlorpyrifos in fresh oranges from Egypt
2026.1563,2026-02-25,India,France,Bottle Gourd,fruits and vegetables,acephate  unauthorised substance - {pesticide residues},acephate,True,border rejection notification,border control - consignment detained,not serious,product not (yet) placed on the market,Acephate in bottle gourds from Kenya
